player_id,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,height,weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,,current_mv
13826,13955,cammy macpherson,61,68,57,61,62,58,68,70,67,57,54,65,60,50,44,61,60,60,62,61,61,60,68,69,60,63,57,58,55,58,60,56,65,69,60,85,CM,3,2,right,173,71,CDM,25,Scotland,Scottish Prem,St. Johnstone,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cammy-mac-pherson/244563,,,,,,,400000
13827,13955,jakub madrzyk,61,65,60,58,61,33,59,33,33,9,6,44,9,9,14,25,16,12,30,24,11,11,32,40,48,20,23,14,15,13,14,13,53,23,56,29,GK,3,1,right,180,75,,20,Poland,PKO BP Ekstraklasa,Stal Mielec,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jakub-madrzyk/277967,65,60,58,59,61,,350000
13828,13955,théo magnin,61,63,35,48,60,58,51,64,62,38,32,41,34,36,36,42,52,32,54,48,35,56,72,84,61,59,46,58,53,61,57,58,47,67,41,58,RB,3,2,right,171,65,"CM, LB",21,Switzerland,CSSL,Servette FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/theo-magnin/271650,,,,,,,800000
13829,13955,connor malley,61,59,58,60,60,55,65,56,62,56,56,64,59,48,55,59,52,57,64,61,61,60,57,55,58,61,58,57,51,56,55,52,58,72,63,65,CM,3,3,left,185,73,,24,England,SSE Airtricity PD,Sligo Rovers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/connor-malley/248723,,,,,,,125000
13830,13955,andrei mărginean,61,59,58,61,66,50,60,60,58,58,59,65,51,49,61,62,56,48,65,63,57,69,62,61,65,65,67,44,50,44,58,55,62,45,70,55,CM,2,2,right,190,80,"CDM, CAM",23,Romania,SUPERLIGA,FC Dinamo 1948,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrei-marginean/277693,,,,,,,200000
13831,13955,luka marić,61,60,57,56,64,26,62,25,27,5,8,42,8,5,18,31,11,13,18,18,10,9,35,45,58,10,33,20,13,20,20,22,47,18,51,27,GK,3,1,right,184,90,,22,Austria,Ö. Bundesliga,TSV Hartberg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luka-maric/259678,60,57,56,62,64,,
13832,13955,darragh markey,61,69,48,57,67,40,49,69,69,54,50,43,47,47,47,61,52,54,61,52,57,65,85,81,64,61,70,40,40,40,42,38,37,90,34,40,CAM,3,4,right,172,66,,27,Republic of Ireland,SSE Airtricity PD,Drogheda United,"Flair, Relentless, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/darragh-markey/227082,,,,,,,100000
13833,13955,george marks,61,62,64,64,61,27,63,27,28,8,5,48,9,7,16,30,14,14,15,28,14,14,36,43,40,19,21,13,13,8,14,12,52,34,59,25,GK,2,1,right,185,80,,24,United States,MLS,Charlotte FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/george-marks/267874,62,64,64,63,61,,150000
13834,13955,jahkeele marshall-rutty,61,81,51,55,69,52,41,84,79,54,51,55,49,37,51,53,54,39,59,54,50,68,82,81,59,66,63,51,31,54,57,57,43,60,32,40,RB,4,3,right,170,69,"RM, LM",20,Canada,MLS,CF Montréal,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jahkeele-marshall-rutty/255335,,,,,,,1500000
13835,13955,laureano martínez,61,63,62,59,64,23,61,23,24,6,8,44,9,5,16,51,11,10,25,24,10,5,27,34,40,17,27,12,13,7,11,10,53,23,62,27,GK,3,1,right,188,85,,22,Argentina,Libertadores,Talleres,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laureano-martinez/263498,63,62,59,61,64,,25000
13836,13955,mateusz marzec,61,76,56,56,63,25,46,77,75,61,57,59,54,50,48,59,49,59,60,49,53,63,70,63,53,62,56,21,33,23,25,32,44,48,43,51,RM,3,3,right,178,70,"LM, RB, RW",30,Poland,PKO BP Ekstraklasa,GKS Katowice,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mateusz-marzec/257664,,,,,,,250000
13837,13955,pau mascaró,61,74,63,45,59,24,60,68,78,59,64,66,60,50,61,50,32,52,52,37,45,56,67,70,61,57,62,24,58,23,19,11,67,66,64,40,ST,3,3,right,178,72,,19,Spain,LALIGA EA SPORTS,RCD Mallorca,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pau-mascaro/279504,,,,,,,0
13838,13955,boipelo mashigo,61,78,47,55,65,28,43,76,80,49,55,45,33,46,46,49,62,39,61,49,48,60,90,84,49,64,54,26,31,28,30,24,40,71,35,29,LM,3,3,left,180,64,"RM, LW",21,South Africa,3. Liga,Unterhaching,Acrobatic,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/boipelo-mashigo/258643,,,,,,,150000
13839,13955,ulrik mathisen,61,71,53,59,65,53,55,73,70,60,52,59,49,49,49,60,54,50,64,60,52,63,72,75,60,64,63,56,45,54,53,53,56,57,53,57,RW,3,3,right,185,72,"CM, LW, RM",25,Norway,Eliteserien,SK Brann,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ulrik-mathisen/261391,,,,,,,750000
13840,13955,noah mawene,61,65,54,58,64,55,59,62,68,55,55,56,51,50,56,59,47,52,64,62,50,65,67,63,60,64,58,55,42,57,57,54,50,61,58,63,CM,4,2,right,186,74,CAM,19,England,EFL League Two,Newport County,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noah-mawene/272705,,,,,,,250000
13841,13955,james maxwell,61,71,29,49,60,57,64,72,71,51,29,25,26,28,38,51,52,29,52,45,35,60,72,69,58,56,56,60,38,59,59,60,57,71,62,60,LB,3,2,left,179,74,,22,Scotland,EFL League Two,Doncaster,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-maxwell/270748,,,,,,,250000
13842,13955,leandro maygua,61,65,52,60,63,46,44,64,66,60,56,55,41,43,52,58,60,39,65,63,46,64,70,75,57,61,55,54,47,23,59,60,41,74,35,31,CAM,3,3,left,175,63,ST,32,Bolivia,Sudamericana,Real Tomayapo,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leandro-maygua/216765,,,,,,,175000
13843,13955,adam mayor,61,76,56,51,67,35,53,75,77,57,58,57,53,49,60,51,55,41,52,42,61,65,85,85,54,62,68,31,47,35,36,30,54,73,49,39,LM,3,3,left,170,65,"LW, LB",20,England,EFL Championship,Millwall,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adam-mayor/271675,,,,,,,350000
13844,13955,derek mazou-sacko,61,66,46,57,63,56,62,68,64,57,37,58,49,42,52,54,44,39,67,65,45,64,65,68,58,62,57,52,59,55,57,61,64,72,58,61,CM,3,3,right,186,65,CDM,19,France,Ligue 2 BKT,Rodez AF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/derek-mazou-sacko/264786,,,,,,,400000
13845,13955,conor mccormack,61,48,54,57,56,59,63,52,45,53,50,60,55,50,60,55,56,55,60,58,50,52,62,72,56,56,65,62,54,61,58,59,55,70,58,68,CDM,3,2,right,176,67,CM,34,Republic of Ireland,SSE Airtricity PD,Galway United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/conor-mc-cormack/202731,,,,,,,
13846,13955,luke mccormick,61,72,56,61,63,54,64,74,70,60,55,55,58,51,60,61,58,59,64,62,60,61,77,71,58,61,57,55,49,51,58,55,63,71,62,62,CM,4,3,right,180,74,CAM,25,England,EFL League One,Bristol Rovers,,,,,,,,,150000
13847,13955,shane mceleney,61,32,33,49,44,58,72,31,32,41,27,54,24,23,33,43,35,34,61,59,33,42,30,31,53,52,50,56,62,58,60,52,66,56,81,73,CB,3,2,right,192,98,,33,Republic of Ireland,SSE Airtricity PD,Derry City,Long Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shane-mc-eleney/198485,,,,,,,75000
13848,13955,robbie mckenzie,61,67,47,54,54,57,71,66,68,57,39,63,49,38,43,58,52,54,55,52,49,52,58,52,56,54,56,58,57,54,59,58,70,78,72,62,RB,2,2,right,184,75,LB,25,England,EFL League Two,Gillingham,"Anticipate, Block, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robbie-mc-kenzie/231411,,,,,,,200000
13849,13955,rory mckenzie,61,74,53,56,64,50,63,77,72,55,50,58,54,49,63,54,59,47,58,54,57,61,86,80,55,60,56,45,59,54,49,42,70,72,59,61,LM,3,3,right,176,75,"CAM, CM, LW",30,Scotland,Scottish Prem,Kilmarnock,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rory-mc-kenzie/204322,,,,,,,350000
13850,13955,jack mcmillan,61,67,35,50,56,58,67,68,66,51,33,37,34,33,35,48,55,37,55,41,46,54,63,55,58,57,50,60,54,58,58,59,65,65,69,63,RB,3,2,right,183,77,"CM, LB",26,Scotland,EFL League One,Exeter City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jack-mc-millan/226561,,,,,,,350000
13851,13955,josh mcpake,61,81,53,54,64,25,48,77,84,54,53,58,50,46,54,56,58,36,56,46,59,65,70,63,59,62,53,21,30,24,24,31,50,47,51,39,LM,3,4,right,183,69,"RM, LW",23,Scotland,Scottish Prem,St. Johnstone,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/josh-mc-pake/252959,,,,,,,0
13852,13955,michael mellon,61,71,60,48,60,26,65,73,70,63,64,59,53,58,61,51,37,58,57,32,61,58,67,66,60,59,58,20,56,22,25,21,71,65,69,53,ST,3,2,right,185,77,,20,Scotland,EFL League One,Stockport,Finesse Shot,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michael-mellon/273619,,,,,,,300000
13853,13955,bissenty mendy,61,63,27,43,45,61,66,66,61,23,24,37,22,25,38,31,32,36,57,50,25,39,36,55,61,50,57,60,61,60,62,60,70,60,70,63,CB,3,2,right,179,72,,33,Senegal,Ligue 2 BKT,Red Star FC,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bissenty-mendy/269277,,,,,,,250000
13854,13955,metehan mert,61,57,29,34,37,65,65,57,57,35,24,43,20,26,41,29,27,26,42,37,31,31,48,64,54,32,45,63,60,65,66,67,65,68,63,64,CB,2,2,left,180,77,,25,Turkey,Trendyol Süper Lig,Konyaspor,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/metehan-mert/260639,,,,,,,200000
13855,13955,bastien meupiyou,61,58,33,43,43,62,62,61,56,43,28,42,30,28,45,43,40,37,45,48,27,37,43,44,48,49,54,58,66,55,69,68,70,56,68,51,CB,3,2,left,191,76,,18,France,Ligue 1 McDonald's,FC Nantes,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bastien-meupiyou/278057,,,,,,,800000
13856,13955,felix meyer,61,72,38,56,54,57,68,71,73,44,34,43,38,44,36,51,56,49,59,57,58,55,57,59,61,53,42,55,60,57,58,55,76,63,73,59,LB,3,2,left,185,76,CB,22,Germany,3. Liga,Aleman. Aachen,,,,,,,,,
13857,13955,tim meyer,61,71,51,58,65,58,62,74,69,54,53,54,48,39,46,58,51,51,62,59,54,68,69,65,60,63,56,61,51,56,60,63,66,70,61,55,CM,3,3,right,183,65,"CDM, RB",20,Switzerland,CSSL,GC Zürich,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tim-meyer/277540,,,,,,,400000
13858,13955,peter michael,61,70,58,46,59,35,69,66,73,61,61,61,53,44,43,45,46,37,50,47,35,58,58,69,53,61,57,37,61,20,41,33,78,61,81,46,ST,3,2,right,186,83,,26,Nigeria,SUPERLIGA,CFR 1907 Cluj,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/peter-michael/242803,,,,,,,500000
13859,13955,tony miettinen,61,60,34,43,48,62,61,62,58,36,31,48,29,28,37,26,22,27,63,59,22,44,54,60,58,47,53,59,59,63,62,64,65,61,63,57,CB,2,2,right,184,74,,21,Finland,Eliteserien,Odds BK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tony-miettinen/70918,,,,,,,500000
13860,13955,luca mihai,61,70,50,59,62,57,64,73,68,57,47,54,54,40,40,61,54,38,65,62,42,61,65,65,60,62,58,58,51,58,57,61,66,69,64,57,CM,2,2,left,185,75,RM,20,Romania,SUPERLIGA,Politehnica Iași,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luca-mihai/277019,,,,,,,200000
13861,13955,václav míka,61,60,23,38,45,60,71,62,58,28,18,33,20,25,32,27,25,24,51,50,28,39,43,50,57,50,50,60,65,59,59,56,76,62,79,62,CB,3,2,right,189,87,,24,Czech Republic,Česká Liga,Viktoria Plzeň,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vaclav-mika/263548,,,,,,,
13862,13955,mateja milovanović,61,65,34,48,56,62,64,65,65,44,33,40,25,33,40,51,40,30,53,56,33,55,57,60,54,57,52,61,59,62,64,63,68,59,69,55,CB,2,2,left,186,74,LB,20,Serbia,Eredivisie,sc Heerenveen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mateja-milovanovic/73326,,,,,,,
13863,13955,min gyeong hyeon,61,75,33,44,58,55,68,73,76,40,33,32,30,31,36,32,59,31,49,34,41,57,72,79,60,54,43,53,44,56,58,54,61,76,68,61,LB,3,3,right,174,66,RB,22,Korea Republic,K League 1,Incheon United,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/min-gyeong-hyeon/266496,,,,,,,
13864,13955,jay mingi,61,72,51,58,66,58,67,72,72,55,46,60,56,50,37,61,51,39,63,62,54,63,78,83,60,64,63,61,55,57,59,57,70,65,68,64,CM,3,3,right,185,69,"RB, CB",23,England,EFL League One,Stockport,Flair,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jay-mingi/259120,,,,,,,175000
13865,13955,danilo mitrović,61,63,45,51,52,66,60,68,58,51,45,52,44,38,31,53,50,30,55,51,48,51,56,65,59,47,53,67,44,68,70,68,49,70,54,64,CB,3,2,right,182,70,RB,23,Serbia,Ö. Bundesliga,Blau-Weiss Linz,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danilo-mitrovic/275632,,,,,,,
13866,13955,nikolaj moller,61,56,62,44,60,29,63,54,58,60,64,62,57,54,64,55,35,33,48,37,36,62,53,48,51,66,49,24,69,29,21,23,67,58,67,58,ST,3,2,right,194,80,,22,Sweden,Eliteserien,Strømsgodset IF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nikolaj-moller/259402,,,,,,,
13867,13955,enmanuel moreno,61,72,62,48,62,19,47,74,70,60,65,62,60,46,63,50,33,46,58,44,36,62,63,76,56,62,51,20,52,18,11,15,59,52,50,29,ST,3,2,right,178,72,CAM,24,Venezuela,Libertadores,Caracas FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/enmanuel-moreno/256187,,,,,,,75000
13868,13955,víctor moreno,61,63,62,57,63,31,44,64,62,61,63,71,55,54,63,58,62,44,58,51,49,67,57,65,55,62,48,24,42,29,34,31,43,49,45,35,RM,3,3,right,174,66,"LM, RW",18,Spain,LALIGA EA SPORTS,Villarreal CF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/victor-moreno/277683,,,,,,,100000
13869,13955,nathan moriah-welsh,61,69,54,59,66,53,63,71,67,58,53,63,52,37,47,58,55,36,64,60,61,61,84,88,61,64,61,50,48,49,59,58,56,75,53,74,CM,3,2,right,172,70,CDM,22,Guyana,Scottish Prem,Hibernian,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nathan-moriah-welsh/264192,,,,,,,300000
13870,13955,glenn morris,61,60,59,57,62,31,63,31,32,14,15,43,17,12,29,53,20,15,31,50,13,14,52,55,57,30,56,17,14,13,22,24,56,30,63,30,GK,3,1,right,183,70,,40,England,EFL League Two,Gillingham,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/glenn-morris/19541,60,59,57,63,62,,50000
13871,13955,malik mothersille,61,73,60,53,63,28,59,71,74,62,62,62,56,57,57,58,52,41,57,45,49,62,74,61,60,63,59,35,54,22,23,18,65,63,60,51,ST,2,2,right,187,67,LM,20,England,EFL League One,Peterborough,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/malik-mothersille/278105,,,,,,,250000
13872,13955,piotr mroziński,61,59,43,54,55,59,72,53,64,54,37,50,47,44,43,44,47,38,65,61,39,54,52,68,63,56,47,64,48,62,58,56,60,72,74,68,RB,2,2,right,184,83,LB,32,Poland,PKO BP Ekstraklasa,Puszcza,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/piotr-mrozinski/205813,,,,,,,
13873,13955,jack muldoon,61,74,60,52,62,23,64,76,72,60,60,63,59,56,63,52,50,49,55,49,53,60,73,71,61,61,58,15,58,20,22,16,71,83,61,46,ST,2,2,right,178,69,RM,35,England,EFL League Two,Harrogate Town,Chip Shot,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jack-muldoon/223073,,,,,,,75000
13874,13955,danny mullen,61,70,61,49,60,41,59,69,71,62,61,61,60,59,60,50,44,47,51,49,54,58,67,68,57,60,57,43,58,40,37,34,66,50,62,61,ST,4,3,right,177,63,,29,Scotland,SSE Airtricity PD,Derry City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danny-mullen/244321,,,,,,,250000
13875,13955,jordan murray,61,60,60,46,60,18,65,63,58,60,58,64,62,59,64,53,31,37,56,40,31,61,59,58,48,62,54,11,67,15,11,16,74,69,73,37,ST,3,3,right,184,80,"RW, LW",28,Australia,ISL,Jamshedpur FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordan-murray/245653,,,,,,,300000
13876,13955,francisco mwepu,61,79,62,42,63,23,51,80,78,54,67,62,60,45,57,50,31,48,48,35,34,64,72,72,53,62,49,22,57,25,12,15,69,54,56,31,ST,3,2,right,178,70,CAM,24,Zambia,LALIGA HYPERMOTION,Cádiz CF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/francisco-mwepu/258509,,,,,,,300000
13877,13955,suheyel najar,61,81,54,54,63,27,59,77,85,53,55,56,54,47,46,58,57,45,56,39,56,64,65,65,58,61,60,34,43,17,25,29,62,57,64,50,RM,3,4,left,182,72,"LM, CAM, RW",28,Germany,3. Liga,Viktoria Köln,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/suheyel-najar/251370,,,,,,,150000
13878,13955,ramy najjarine,61,76,47,56,67,38,46,72,79,59,48,50,43,40,46,60,52,36,62,54,49,70,67,83,53,65,58,36,39,34,42,41,51,30,54,47,LM,3,4,left,176,71,"RM, CAM, LW",24,Australia,A-League,Western United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ramy-najjarine/240650,,,,,,,300000
13879,13955,hampus näsström,61,45,36,50,48,59,74,46,45,43,28,56,32,38,42,42,38,42,62,57,38,40,43,56,56,57,58,58,61,60,60,55,71,71,82,58,CDM,2,2,right,190,85,CM,29,Sweden,Allsvenskan,IFK Värnamo,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hampus-nasstrom/267743,,,,,,,300000
13880,13955,jefferson nazareno,61,63,32,41,49,63,66,61,64,25,29,51,20,39,36,29,27,35,59,34,39,45,67,62,45,50,42,67,60,61,63,62,68,67,68,57,CB,3,2,right,187,78,,25,Ecuador,Sudamericana,Delfín SC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jefferson-nazareno/275756,,,,,,,100000
13881,13955,petru neagu,61,67,61,58,62,24,57,68,67,56,62,67,57,59,59,57,59,45,62,57,48,64,66,58,55,62,54,21,58,20,19,23,66,54,62,44,LW,2,3,right,185,75,"ST, LM",25,Moldova,SUPERLIGA,FC Dinamo 1948,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/petru-neagu/70146,,,,,,,250000
13882,13955,christoph nicht,61,60,63,56,60,23,61,22,24,7,7,42,8,5,13,33,10,11,19,20,11,5,24,47,58,17,25,9,13,7,14,10,54,25,67,19,GK,2,1,right,184,78,,30,Austria,Ö. Bundesliga,Grazer AK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christoph-nicht/72535,60,63,56,61,60,,100000
13883,13955,aleksander d. nilsson,61,66,52,56,62,52,58,68,65,60,48,65,50,40,44,63,38,37,64,63,42,60,73,72,59,63,54,57,46,47,56,50,55,71,55,48,CM,3,2,right,178,72,,22,Sweden,Eliteserien,Sandefjord,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aleksander-d-nilsson/262911,,,,,,,
13884,13955,momodou lion njie,61,63,30,41,48,57,78,61,65,30,25,54,22,25,25,32,35,25,50,48,32,45,52,59,57,48,50,57,58,58,57,55,78,62,91,66,CB,3,2,right,191,91,,22,Norway,Eliteserien,KFUM-Kameratene,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/momodou-lion-njie/279714,,,,,,,550000
13885,13955,yonis njoh,61,63,61,49,59,17,53,64,63,62,64,60,55,59,70,49,44,39,58,36,46,59,55,58,57,61,56,13,59,11,12,16,62,59,57,35,ST,3,2,right,185,75,LM,20,France,Ligue 2 BKT,Pau FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yonis-njoh/277167,,,,,,,200000
13886,13955,dan nlundulu,61,68,59,46,59,21,68,64,72,58,60,60,56,53,61,56,37,34,52,37,44,59,65,61,62,57,57,20,62,16,16,14,78,67,82,33,ST,3,3,right,188,75,,25,England,EFL League One,Cambridge Utd,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dan-nlundulu/236321,,,,,,,400000
13887,13955,vinícius nogueira,61,71,47,54,59,53,68,72,71,56,47,52,45,39,35,53,55,36,58,52,50,56,67,67,60,59,55,54,47,52,54,53,64,78,69,54,LB,2,2,left,180,72,,22,Brazil,Allsvenskan,Halmstads BK,"Intercept, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vinicius-nogueira/273952,,,,,,,500000
13888,13955,luke norris,61,55,61,50,59,25,73,54,55,62,61,62,59,57,69,45,44,61,58,42,57,59,57,59,60,60,58,18,61,33,14,13,74,69,81,58,ST,3,2,right,184,84,,31,England,EFL League Two,Tranmere Rovers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luke-norris/203416,,,,,,,125000
13889,13955,amin nouri,61,53,48,55,62,59,67,50,56,59,39,66,46,52,47,45,59,51,59,57,57,62,62,73,60,61,63,62,53,60,58,56,58,65,68,71,RB,4,3,right,180,77,LB,34,Norway,Eliteserien,KFUM-Kameratene,Long Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amin-nouri/179543,,,,,,,75000
13890,13955,clinton nsiala,61,62,30,41,52,60,68,58,65,30,22,51,25,30,30,35,25,31,54,45,32,49,61,53,60,53,52,58,58,61,62,57,68,59,74,62,CB,2,2,left,182,78,,20,France,Scottish Prem,Rangers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/clinton-nsiala/279641,,,,,,,200000
13891,13955,tsiki ntsabeleng,61,72,59,62,67,51,60,69,75,62,61,66,53,46,47,70,59,46,67,50,58,67,70,79,55,67,64,46,52,49,62,37,62,59,60,59,CM,3,2,right,170,72,,26,South Africa,MLS,FC Dallas,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tsiki-ntsabeleng/267610,,,,,,,800000
13892,13955,trey nyoni,61,67,52,58,67,50,51,68,66,61,52,54,46,51,51,60,50,42,65,62,44,68,67,68,57,68,64,49,50,49,52,45,53,55,49,49,CM,3,3,right,179,64,CAM,17,England,Premier League,Liverpool,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/trey-nyoni/279128,,,,,,,500000
13893,13955,gatlin o'donkor,61,73,60,47,62,31,68,72,73,57,62,62,55,54,60,49,34,35,58,40,50,62,70,75,55,60,50,27,58,27,30,30,75,60,75,60,ST,3,2,left,178,64,RM,19,England,EFL League One,Bristol Rovers,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gatlin-o-donkor/269930,,,,,,,125000
13894,13955,kieran o'hara,61,62,58,58,62,46,60,49,41,13,14,44,11,13,13,36,12,11,26,29,13,16,50,57,58,19,44,25,15,15,14,19,55,41,51,25,GK,2,1,right,193,78,,28,Republic of Ireland,Scottish Prem,Kilmarnock,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kieran-o-hara/213678,62,58,58,60,62,,150000
13895,13955,tashan oakley-boothe,61,68,45,60,62,57,57,67,69,53,44,44,49,34,52,59,48,55,68,64,56,62,62,52,54,65,61,54,45,57,63,59,55,60,56,57,CM,3,3,right,182,68,CAM,24,England,Liga Portugal,Estrela Amadora,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tashan-oakley-boothe/237139,,,,,,,250000
13896,13955,richard odada,61,57,46,54,58,59,65,55,59,47,47,48,42,41,40,56,44,44,61,56,46,57,59,49,60,61,57,57,54,60,61,56,64,59,71,60,CDM,2,2,right,190,83,CM,23,Kenya,Scottish Prem,Dundee United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/richard-odada/271308,,,,,,,300000
13897,13955,emil ødegaard,61,61,59,59,61,45,58,42,49,17,15,44,17,20,24,52,13,16,29,22,14,12,31,62,58,18,30,23,12,23,17,17,58,26,61,17,GK,3,1,right,186,80,,25,Norway,Eliteserien,KFUM-Kameratene,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emil-degaard/230741,61,59,59,58,61,,350000
13898,13955,niklas ødegård,61,75,57,57,62,52,80,73,77,61,58,61,55,49,46,59,55,44,60,56,48,60,74,61,58,62,60,50,50,56,53,47,77,79,86,66,CAM,3,3,right,189,86,CM,20,Norway,Eliteserien,Molde FK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/niklas-degard/264295,,,,,,,750000
13899,13955,david odogu,61,58,32,42,49,62,65,62,55,23,26,55,24,24,42,35,30,27,54,44,38,45,46,45,51,57,43,62,65,57,66,60,70,60,70,55,CB,3,2,right,191,85,,18,Germany,Bundesliga,VfL Wolfsburg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-odogu/73286,,,,,,,0
13900,13955,emeka oduah,61,81,56,50,62,26,60,79,82,58,58,56,51,52,52,48,58,32,56,38,46,63,66,56,56,62,53,26,44,24,24,22,67,60,71,33,RW,3,3,right,192,77,"LW, ST, RM",22,Germany,3. Liga,VfL Osnabrück,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emeka-oduah/266684,,,,,,,150000
13901,13955,maximilian oesterhelweg,61,71,61,60,63,45,58,74,68,57,58,73,62,45,55,57,63,66,60,52,70,61,70,72,59,63,54,32,49,48,50,47,60,73,57,40,CAM,4,3,left,179,76,"LM, RM",34,Germany,3. Liga,Energie Cottbus,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maximilian-oesterhelweg/221932,,,,,,,75000
13902,13955,david okagbue,61,72,26,41,48,61,69,68,75,24,25,34,18,25,41,37,41,30,46,40,37,47,47,63,58,44,49,62,60,61,62,59,73,69,73,59,CB,2,2,right,184,78,,20,Republic of Ireland,EFL League Two,Walsall,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-okagbue/274474,,,,,,,125000
